comp_code,comp_name,employee_id,employee_name,date,func_code,func,salary
1,The Crossings at Falcon Point,29172,Coby Moody,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23387,Tyree Wise,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29500,Wilson Clarke,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30174,Adan Waters,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30871,Quinten Oneill,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30881,Perry Shields,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30230,Tyrell Ingram,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,18113,Davon Rowe,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29977,Keenan McGuire,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30229,Toby Flynn,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30875,Roland Parrish,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28879,Gilbert Tyler,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30153,Dwayne Pope,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30009,Keyshawn Buchanan,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29978,Jonas Patton,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29971,Jerome Barton,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29843,Harold Hogan,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30164,Pierce Hampton,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29903,Wayne Maxwell,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29426,Will Harrington,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29002,Jadon Floyd,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29655,Dale Norton,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28618,Eugene Strickland,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29972,Koby Leon,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28614,Leonel McCormick,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30006,Ernest Bowers,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,28620,Rolando Cobb,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29431,Cyrus Yates,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23327,Devan Ayala,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23355,Devonte Parsons,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30384,Osvaldo Salinas,1/4/2022 0:00,2,Bricklayer,"1568,39"
1,The Crossings at Falcon Point,30381,Kolby Lindsey,1/4/2022 0:00,2,Bricklayer,"1568,39"
1,The Crossings at Falcon Point,29450,Mohammed Hartman,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30873,Jaren Camacho,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30007,Kieran Gibbs,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30878,Jude Boyer,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30885,Rigoberto Lin,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30155,Stanley Osborne,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30101,Alvaro Logan,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31096,Adonis Jacobson,1/4/2022 0:00,2,Bricklayer,1496
1,The Crossings at Falcon Point,31093,Keyon Woodard,1/4/2022 0:00,2,Bricklayer,1496
1,The Crossings at Falcon Point,30008,Alonzo Glover,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30156,Donte Kramer,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31019,Reynaldo Huang,1/4/2022 0:00,2,Bricklayer,"1620,67"
1,The Crossings at Falcon Point,29317,Harry Casey,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31007,Devante Kemp,1/4/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,29472,Colten Sparks,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29458,Quincy Norman,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31016,Arnold Mosley,1/4/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,31009,Clark Prince,1/4/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,31115,Sammy Merritt,1/4/2022 0:00,2,Bricklayer,"1246,67"
1,The Crossings at Falcon Point,31017,Thaddeus Hurst,1/4/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,29473,Ray Mueller,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30699,Kole Cline,1/4/2022 0:00,2,Bricklayer,"1809,68"
1,The Crossings at Falcon Point,29651,Coleman Lloyd,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30887,Jovan Hancock,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30177,Elliott Robles,1/4/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31144,Jarvis Roach,1/4/2022 0:00,2,Bricklayer,"1184,33"
1,The Crossings at Falcon Point,31143,Nick Nolan,1/4/2022 0:00,2,Bricklayer,"1184,33"
1,The Crossings at Falcon Point,31145,Ulysses Lam,1/4/2022 0:00,2,Bricklayer,"1184,33"
1,The Crossings at Falcon Point,31027,Garett Yoder,1/4/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,29420,Quintin Hess,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31040,Infant McCullough,1/4/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,30120,Salvatore Fuentes,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31022,Dwight Valenzuela,1/4/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,31024,Kent Winters,1/4/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,29424,Ben Roman,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,31010,Lamont Orr,1/4/2022 0:00,7,General Services Assistant,"1058,2"
1,The Crossings at Falcon Point,28624,Dayton Stokes,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29471,Stefan Li,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30407,Shamar Pratt,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29494,Brice Cervantes,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29832,Ralph Hoover,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30704,Nehemiah Harrell,1/4/2022 0:00,7,General Services Assistant,"1181,61"
1,The Crossings at Falcon Point,29326,Darien Trujillo,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29459,Tobias Underwood,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,27407,Hudson Short,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30585,Emiliano Bridges,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28005,Isaias Cochran,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30408,Adolfo McBride,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30090,Dandre Patrick,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30584,Clinton Cameron,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29169,Nathanial Wilkins,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,27187,Darryl Solis,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30588,Jamison Skinner,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29476,Sterling Burnett,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30586,Rory Wilkinson,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30089,Everett Nicholson,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29295,Lewis Olsen,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,23377,Brad Kirby,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29180,Nasir Morton,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29460,Daquan Meyers,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30150,Agustin Roth,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29662,Jaron Weiss,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29167,Braydon Drake,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29429,Asher Montoya,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28039,Marquise Carson,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30093,Easton Cardenas,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29430,Nigel Velasquez,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28626,Rylan Cain,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30540,Jaylan Anthony,1/4/2022 0:00,7,General Services Assistant,"1180,3"
1,The Crossings at Falcon Point,30539,Jevon Richard,1/4/2022 0:00,7,General Services Assistant,"1180,3"
1,The Crossings at Falcon Point,30764,Justus Kane,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30763,Ibrahim Booth,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29659,Karl Pacheco,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30136,Cullen Shepherd,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,29497,Joaquin Lamb,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30087,Humberto Ochoa,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28003,Gunnar Briggs,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,23376,Antoine Morrow,1/4/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,28351,Glenn Colon,1/4/2022 0:00,117,Signaler,1870
1,The Crossings at Falcon Point,29631,Kane Bryan,1/4/2022 0:00,27,Safety Technician,3000
1,The Crossings at Falcon Point,28484,Aron Petersen,1/4/2022 0:00,27,Safety Technician,"2422,85"
1,The Crossings at Falcon Point,25859,Tylor Serrano,1/4/2022 0:00,10,Watchman,1221
1,The Terraces at Diamond Heights,24358,Garret Barber,1/4/2022 0:00,44,Construction Manager,"2528,49"
1,The Terraces at Diamond Heights,30805,Talon Wiggins,1/4/2022 0:00,5,Iron Worker B,"1379,26"
1,The Terraces at Diamond Heights,30803,Leroy Savage,1/4/2022 0:00,5,Iron Worker B,"1379,26"
1,The Terraces at Diamond Heights,31053,Kayden Whitehead,1/4/2022 0:00,5,Iron Worker B,"1549,17"
1,The Terraces at Diamond Heights,31070,Khalid Bullock,1/4/2022 0:00,5,Iron Worker B,"1487,2"
1,The Terraces at Diamond Heights,30802,Anton Brennan,1/4/2022 0:00,13,Engineering Assistant,"2596,77"
1,The Terraces at Diamond Heights,31060,Antony Escobar,1/4/2022 0:00,232,Carpenter B,"1549,17"
1,The Terraces at Diamond Heights,31052,Deondre Knox,1/4/2022 0:00,232,Carpenter B,"1549,17"
1,The Terraces at Diamond Heights,31075,Ellis Meadows,1/4/2022 0:00,232,Carpenter B,"1487,2"
1,The Terraces at Diamond Heights,21604,Brycen Stout,1/4/2022 0:00,107,Foreman,"1549,17"
1,The Terraces at Diamond Heights,30810,Chaz Salas,1/4/2022 0:00,107,Foreman,"1958,71"
1,The Terraces at Diamond Heights,24558,Mike Carey,1/4/2022 0:00,231,Bricklayer B,1859
1,The Terraces at Diamond Heights,23754,Bruce Navarro,1/4/2022 0:00,231,Bricklayer B,"1236,4"
1,The Terraces at Diamond Heights,31061,Abram Blankenship,1/4/2022 0:00,231,Bricklayer B,"1549,17"
1,The Terraces at Diamond Heights,30837,Winston Marks,1/4/2022 0:00,21,Receptionist,1300
1,The Terraces at Diamond Heights,28764,Philip Watkins,1/4/2022 0:00,7,General Services Assistant,1212
1,The Terraces at Diamond Heights,28535,Jayce Poole,1/4/2022 0:00,7,General Services Assistant,1212
1,The Terraces at Diamond Heights,31050,Remington Browning,1/4/2022 0:00,7,General Services Assistant,"1030,33"
1,The Terraces at Diamond Heights,30679,Lamar Bruce,1/4/2022 0:00,7,General Services Assistant,"1236,4"
1,The Terraces at Diamond Heights,30681,Alonso Singleton,1/4/2022 0:00,27,Safety Technician,"1386,67"
1,The Terraces at Diamond Heights,29239,Romeo Gallegos,1/4/2022 0:00,10,Watchman,1212
1,The Terraces at Diamond Heights,29256,Deonte Calderon,1/4/2022 0:00,10,Watchman,1212
1,The Oasis at Desert Springs,30395,Deon Greer,1/4/2022 0:00,204,Office Assistant,
1,The Oasis at Desert Springs,30695,Cordell Mathis,1/4/2022 0:00,204,Office Assistant,
1,The Oasis at Desert Springs,18053,Jalen Sullivan,1/4/2022 0:00,7,General Services Assistant,1212
1,The Oasis at Desert Springs,18105,Jeffrey Morales,1/4/2022 0:00,7,General Services Assistant,1212
1,The Landings at Ocean Breeze,28219,Shaun Fleming,1/4/2022 0:00,231,Bricklayer B,1859
1,The Landings at Ocean Breeze,25919,Tyrone Le,1/4/2022 0:00,7,General Services Assistant,"1236,4"
1,The Landings at Ocean Breeze,28354,Felix Wolfe,1/4/2022 0:00,7,General Services Assistant,1212
1,The Sanctuary at Briarcliff,26288,Oscar Reynolds,1/4/2022 0:00,7,General Services Assistant,1221
1,The Sanctuary at Briarcliff,26053,Diego Owens,1/4/2022 0:00,21,Receptionist,"1798,83"
83,DM Company Head Quarters,26193,Jacob Smith,1/5/2022 0:00,25,Lawyer,"6335,56"
83,DM Company Head Quarters,25322,Michael Johnson,1/5/2022 0:00,202,Tax and Accounting Analyst,"2619,35"
83,DM Company Head Quarters,31290,Hamza Lozano,1/5/2022 0:00,244,Controller Analyst,"5870,97"
83,DM Company Head Quarters,31189,Antwan Russo,1/5/2022 0:00,211,Junior Payroll Department Analyst,"2325,07"
83,DM Company Head Quarters,31359,Ryder Bartlett,1/5/2022 0:00,211,Junior Payroll Department Analyst,"1575,05"
83,DM Company Head Quarters,27602,Matthew Williams,1/5/2022 0:00,109,Senior Payroll Department Analyst,"1221,67"
83,DM Company Head Quarters,27127,Joshua Brown,1/5/2022 0:00,13,Engineering Assistant,4000
83,DM Company Head Quarters,23007,Christopher Jones,1/5/2022 0:00,238,Financial Analyst,"3012,52"
83,DM Company Head Quarters,26830,Daniel Rodriguez,1/5/2022 0:00,13,Engineering Assistant,3000
83,DM Company Head Quarters,18876,Joseph Garcia,1/5/2022 0:00,13,Engineering Assistant,"3266,67"
83,DM Company Head Quarters,28590,William Wilson,1/5/2022 0:00,64,Accounting Assistant I,2500
83,DM Company Head Quarters,29765,Brandon Martinez,1/5/2022 0:00,111,Administrative Assistant,1500
83,DM Company Head Quarters,12346,John Anderson,1/5/2022 0:00,64,Accounting Assistant I,2500
83,DM Company Head Quarters,29648,Zachary Taylor,1/5/2022 0:00,43,Payroll Department Assistant,1600
83,DM Company Head Quarters,31038,Austen Sawyer,1/5/2022 0:00,57,Legal Assistant,1300
83,DM Company Head Quarters,31103,Brooks Baxter,1/5/2022 0:00,110,Financial Assistant,1000
83,DM Company Head Quarters,28235,Gordon Bradford,1/5/2022 0:00,111,Administrative Assistant,1300
83,DM Company Head Quarters,27945,Cristopher Rivas,1/5/2022 0:00,210,File Clerk,1595
83,DM Company Head Quarters,15966,Anthony Hernandez,1/5/2022 0:00,75,Maintenance Assistant,"1430,07"
83,DM Company Head Quarters,29838,Kyle Young,1/5/2022 0:00,11,Young Apprentice,606
83,DM Company Head Quarters,29060,Justin Martin,1/5/2022 0:00,84,Purchaser,4300
83,DM Company Head Quarters,18441,Austin White,1/5/2022 0:00,207,Administrative Manager,4200
83,DM Company Head Quarters,9371,Benjamin Gonzalez,1/5/2022 0:00,29,Civil Engineer,5500
83,DM Company Head Quarters,16834,Dylan Lopez,1/5/2022 0:00,29,Civil Engineer,3500
83,DM Company Head Quarters,24407,Bryant Pearson,1/5/2022 0:00,29,Civil Engineer,3500
83,DM Company Head Quarters,25648,Noah Harris,1/5/2022 0:00,203,Accounting Manager,5500
83,DM Company Head Quarters,24864,Samuel Clark,1/5/2022 0:00,124,Payroll Department Manager,"1388,26"
83,DM Company Head Quarters,18883,Kevin Walker,1/5/2022 0:00,36,Financial Manager,"5567,78"
83,DM Company Head Quarters,18879,Terence Buck,1/5/2022 0:00,36,Financial Manager,"4451,61"
83,DM Company Head Quarters,29836,Jose Hall,1/5/2022 0:00,11,Young Apprentice,606
83,DM Company Head Quarters,29837,Jason Sanchez,1/5/2022 0:00,11,Young Apprentice,
83,DM Company Head Quarters,29886,Caleb Allen,1/5/2022 0:00,11,Young Apprentice,606
83,DM Company Head Quarters,25273,Aaron Wright,1/5/2022 0:00,78,Mechanic,"2504,48"
83,DM Company Head Quarters,27834,Eric King,1/5/2022 0:00,8,Driver,"1650,56"
83,DM Company Head Quarters,31160,Conrad Golden,1/5/2022 0:00,116,Cashier,"1360,08"
83,DM Company Head Quarters,27749,Isaiah Adams,1/5/2022 0:00,231,Bricklayer B,1859
83,DM Company Head Quarters,27495,Juan Nelson,1/5/2022 0:00,236,Painter B,1859
83,DM Company Head Quarters,30983,Greyson Hutchinson,1/5/2022 0:00,21,Receptionist,1300
129,Regional Hospital,30866,Ignacio Boone,1/5/2022 0:00,12,Storekeeper,1859
129,Regional Hospital,31021,Dion Liu,1/5/2022 0:00,246,Iron Worker A,"1071,55"
129,Regional Hospital,31163,Lincoln Walter,1/5/2022 0:00,5,Iron Worker B,"2098,8"
129,Regional Hospital,31166,Earl McDowell,1/5/2022 0:00,5,Iron Worker B,"2098,8"
129,Regional Hospital,30795,Cruz Abbott,1/5/2022 0:00,111,Administrative Assistant,"1935,48"
129,Regional Hospital,31035,Landen Rich,1/5/2022 0:00,232,Carpenter B,"1611,13"
129,Regional Hospital,31044,Jaydon Wiley,1/5/2022 0:00,232,Carpenter B,"1549,17"
129,Regional Hospital,31046,Gunner Humphrey,1/5/2022 0:00,17,Electrician,"1549,17"
129,Regional Hospital,31014,Brenton Johns,1/5/2022 0:00,240,Plumber,"1673,1"
129,Regional Hospital,31383,Jamel Gaines,1/5/2022 0:00,107,Foreman,"1286,36"
129,Regional Hospital,31011,Jefferson Koch,1/5/2022 0:00,107,Foreman,2385
129,Regional Hospital,31375,Porter Durham,1/5/2022 0:00,96,Construction Foreman,"3225,81"
129,Regional Hospital,31380,Tevin Gentry,1/5/2022 0:00,100,Backhoe Operator,"1286,36"
129,Regional Hospital,31302,Alexandro McIntyre,1/5/2022 0:00,233,Bricklayer A,"1076,86"
129,Regional Hospital,31394,Dario Sloan,1/5/2022 0:00,231,Bricklayer B,"1286,36"
129,Regional Hospital,31162,Fredrick Suarez,1/5/2022 0:00,231,Bricklayer B,"2098,8"
129,Regional Hospital,31161,Maximillian Beard,1/5/2022 0:00,231,Bricklayer B,"2098,8"
129,Regional Hospital,31165,Kurtis Hobbs,1/5/2022 0:00,231,Bricklayer B,"2098,8"
129,Regional Hospital,31155,Stephan Gilmore,1/5/2022 0:00,231,Bricklayer B,"1115,4"
129,Regional Hospital,31270,Jordy Melendez,1/5/2022 0:00,7,General Services Assistant,"1156,63"
129,Regional Hospital,31026,Stone Ibarra,1/5/2022 0:00,7,General Services Assistant,"1071,55"
129,Regional Hospital,31281,Trever Rocha,1/5/2022 0:00,7,General Services Assistant,"1156,63"
129,Regional Hospital,31278,Jackie Herman,1/5/2022 0:00,7,General Services Assistant,"1156,63"
129,Regional Hospital,31148,Tristian Ware,1/5/2022 0:00,27,Safety Technician,1500
129,Regional Hospital,31125,Keagan Wilkerson,1/5/2022 0:00,10,Watchman,"1236,4"
129,Regional Hospital,31048,Gianni Henson,1/5/2022 0:00,10,Watchman,"1030,33"
129,Regional Hospital,31023,Frankie Stephenson,1/5/2022 0:00,10,Watchman,"1071,55"
ELMO,DM Company Development Center,25379,Trevor Cooper,1/5/2022 0:00,25,Lawyer,"3714,5"
ELMO,DM Company Development Center,26528,Chase Bailey,1/5/2022 0:00,51,Marketing Analyst,"3612,9"
ELMO,DM Company Development Center,26734,Mark Bell,1/5/2022 0:00,205,Senior Legal Assistant,"1570,85"
ELMO,DM Company Development Center,28234,Kurt Decker,1/5/2022 0:00,111,Administrative Assistant,1212
